-1.590060264426986514e+01,1.959766933190950411e+01
-1.547209007164751782e+01,1.924510277047016871e+01
-1.572175965451248203e+01,1.812024393789404186e+01
-1.491358767453154854e+01,1.743093464871702736e+01
-1.456929132146523287e+01,1.677789603576111688e+01
-1.444835534419145873e+01,1.695678572983727861e+01
-1.408454239087918403e+01,1.760958541734841987e+01
-1.526897706994721204e+01,1.720419904104799258e+01
-1.404317902280828712e+01,1.492823556451696021e+01
-1.444869488334333596e+01,1.350007524485155308e+01
-1.538193166683978674e+01,1.649092300547190604e+01
-1.440788870600578520e+01,1.489717374688225426e+01
-1.465195399885972449e+01,1.503053334574198274e+01
-1.523574610361107240e+01,1.437237445913324407e+01
-1.480756533188320745e+01,1.394324735613628263e+01
-1.473682853600041653e+01,1.363135119134676465e+01
-1.388771542072477594e+01,1.530117335427214798e+01
-1.372026149411241747e+01,1.367799826914744443e+01
-1.385215377585273799e+01,1.389414397734873319e+01
-1.454891809260755053e+01,1.247368480749638486e+01
-1.339630817672150975e+01,1.134255947780724760e+01
-1.375942953532387847e+01,1.348794314870175981e+01
-1.379974406716709012e+01,1.090180744409004454e+01
-1.253032768611273795e+01,1.350006163340349197e+01
-1.311352603997067057e+01,1.177976171907386949e+01
-1.291244858566835951e+01,1.228225699018055650e+01
-1.282437159013584704e+01,1.186396260587084761e+01
-1.265952865712230135e+01,1.039147848533183804e+01
-1.313141596171455383e+01,1.178849730772767224e+01
-1.289663350311743883e+01,1.435611979807014471e+01
-1.306352043972883870e+01,1.252944062896454547e+01
-1.321191935853068422e+01,1.019836619965118629e+01
-1.097721961451119022e+01,9.049979573497141772e+00
-1.112686086462622193e+01,7.644722169015463642e+00
-1.713955935401163089e+01,-5.578327060160934714e+00
-1.592480916209403752e+01,-8.508265369385002330e+00
-1.471336363000017577e+01,-9.490933648576531212e+00
-1.412443410579964187e+01,-7.265822627898478991e+00
-1.428621258675190830e+01,-1.046416172884392815e+01
-1.434939051872324711e+01,-1.066675168384127304e+01
-1.318427628757119940e+01,-1.317179202987081688e+01
-1.399002077321009452e+01,-1.597314348991336175e+01
-1.264027961705749448e+01,-1.311115581850450873e+01
-1.167927667779478185e+01,-1.548375029057391572e+01
-1.318247005838433950e+01,-1.825629474455989509e+01
-1.209726233142010976e+01,-1.634187190569486958e+01
-1.362264645493182869e+01,-1.361133566942143069e+01
-1.272135838153200460e+01,-1.753879566898303821e+01
-1.257616012113411230e+01,-1.326542907798231674e+01
-1.196867099422467007e+01,-1.511423084952975238e+01
-1.177892808109381839e+01,-1.877335605902641902e+01
-1.149040204836195578e+01,-1.421199622215757330e+01
-1.326989198966397332e+01,-1.649822623080184769e+01
-1.267251862860992695e+01,-1.244267901794849251e+01
-1.233690606095980868e+01,-1.292273546574902809e+01
-1.198396769156340902e+01,-1.255460107767917499e+01
-1.457189230373988664e+01,-1.746780674466677041e+01
-1.282400686682571234e+01,-1.667625655239982763e+01
-1.236772533340117874e+01,-1.395597883448890819e+01
-1.106485330279897283e+01,-1.769380792570366268e+01
-1.188454558254445814e+01,-1.272441365623174470e+01
-1.307046469317520376e+01,-1.059438152709463488e+01
-1.324191789690385512e+01,-1.685020976613154176e+01
-1.081773207258006408e+01,-1.301146127447871415e+01
-1.163313829429259805e+01,-1.332801681904053126e+01
-1.089699194013976680e+01,-1.431002296554136244e+01
-9.998364341872099104e+00,-1.445167552353228047e+01
-1.012063687374656418e+01,-1.465249564077271849e+01
-1.129115140083126967e+01,-1.523611644720196523e+01
-1.227310939836927517e+01,-1.705765974945707342e+01
2.711764588684072663e+01,2.434701313366004705e+00
2.492495930045946650e+01,1.639960738169884413e+00
2.426941596462805606e+01,1.789157086327504809e+00
2.302252131973602189e+01,4.670294689111417874e+00
2.430016884058502669e+01,7.000373847842803476e-01
2.325421067446470857e+01,1.374405973782110824e+00
2.394162895524445389e+01,1.590654444987497085e+00
2.243544068599467067e+01,7.084884716643469194e-01
2.320155943704745383e+01,1.621145130468390372e+00
2.219829811702116373e+01,2.979719539352659652e+00
2.385444875050709612e+01,1.055344306782977526e+00
2.379140796780362876e+01,1.979767029457547789e+00
2.354037730005953222e+01,2.249025394497004893e+00
2.316393953191440502e+01,-3.522178580036868234e-01
2.234564478714399627e+01,2.087072173607444014e+00
2.350611634937974515e+01,3.009487178965839060e+00
2.235786318301708064e+01,3.390229423734798075e+00
2.260682729269416313e+01,1.470139858457315096e+00
2.280940276560387758e+01,3.481589318628476093e+00
2.480547493603340570e+01,3.577622759131037888e+00
2.721710729624222225e+01,-1.127524601548393290e+00
2.419269282598034465e+01,2.457877826750805017e+00
2.632500091457416858e+01,-4.269781028722355209e+00
2.711796923963038708e+01,-4.144848233506450152e-01
2.682036697016721405e+01,6.401670610583477528e-01
2.613154867476419341e+01,1.468532200569654458e-02
2.675858719774519656e+01,-1.470567358353822796e+00
2.743497861954157102e+01,1.940827016079831602e-01
2.712352658167176500e+01,-1.047604743073245359e+00
2.764490604918904282e+01,-6.345610637026291023e-01
2.660992439681393051e+01,-2.392968975197947046e+00
2.757612357903460421e+01,-2.546628304632092110e+00
2.673582846881784647e+01,-1.389296149867934815e+00
2.714521821597164930e+01,-1.027199248376986784e-01
2.707042584472434754e+01,-4.092589228500159160e-01
2.828955505575184048e+01,-3.724282735181374093e+00
2.965352116386102921e+01,-2.178087890250238079e+00
